"sample_id","true_label","k=3","k=4","k=5","k=6","k=7"
"F2600","LumB","2","2","3","3","3"
"F2601","Normal","3","3","4","4","4"
"F2602","LumA","2","2","3","3","7"
"F2603","LumA","3","3","4","4","4"
"F2604","Her2","3","3","4","6","6"
"F2605","LumB","2","2","2","2","2"
"F2606","Normal","2","2","2","2","2"
"F2607","LumB","2","2","3","3","7"
"F2608","LumA","2","2","3","3","7"
"F2609","Basal","1","1","1","1","1"
"F2610","LumA","2","2","2","2","2"
"F2611","Basal","1","1","1","1","1"
"F2612","LumB","2","2","3","3","7"
"F2613","Her2","3","3","4","6","6"
"F2614","Her2","3","3","4","6","6"
"F2615","LumB","2","2","3","3","7"
"F2616","LumA","2","2","2","2","2"
"F2617","LumA","3","4","5","5","5"
"F2618","LumA","3","4","5","5","5"
"F2619","LumB","2","2","2","2","2"
"F2620","LumA","2","2","3","3","7"
"F2621","Basal","1","1","1","1","1"
"F2622","LumA","3","3","4","4","4"
"F2623","Basal","1","1","1","1","1"
"F2624","Normal","3","3","4","6","6"
"F2625","LumA","2","2","2","2","2"
"F2626","LumB","2","2","2","2","2"
"F2627","LumA","2","2","2","2","2"
"F2628","LumA","3","3","4","4","4"
"F2629","LumA","3","4","5","5","5"
"F2630","Basal","1","1","1","1","1"
"F2631","LumB","2","2","3","3","7"
"F2632","Her2","3","3","4","6","6"
"F2633","LumA","3","4","5","5","5"
"F2634","LumA","2","2","2","2","2"
"F2635","LumA","2","2","3","3","7"
"F2636","Basal","1","1","1","1","1"
"F2637","Basal","1","1","1","1","1"
"F2638","LumA","2","2","2","2","2"
"F2639","Basal","1","1","1","1","1"
"F2640","LumA","2","2","2","2","2"
"F2641","LumB","2","2","2","2","2"
"F2642","LumB","2","2","2","2","2"
"F2643","Her2","3","3","4","6","6"
"F2644","LumA","2","2","2","2","2"
"F2645","Normal","3","3","4","4","4"
"F2646","LumA","3","4","5","5","5"
"F2647","LumA","3","4","5","5","5"
"F2648","LumA","2","2","2","2","2"
"F2649","LumA","2","2","2","2","2"
"F2650","LumB","2","2","3","3","7"
"F2651","LumB","3","3","4","4","4"
"F2652","LumA","3","4","5","5","5"
"F2653","LumA","2","2","2","2","2"
"F2654","LumA","2","2","2","2","2"
"F2655","LumA","2","2","2","2","2"
"F2656","LumB","3","3","4","4","4"
"F2657","LumA","3","4","5","5","5"
"F2658","LumB","2","2","2","2","2"
"F2659","LumB","2","2","2","2","2"
"F2660","LumB","2","2","2","2","2"
"F2661","LumA","2","2","2","2","2"
"F2662","LumB","2","2","2","2","2"
"F2663","LumA","2","2","3","3","7"
"F2664","Her2","3","3","4","6","6"
"F2665","LumA","2","2","2","2","2"
"F2666","LumA","2","2","2","2","2"
"F2667","LumA","2","2","2","2","2"
"F2668","LumA","3","4","5","5","5"
"F2669","LumA","2","2","2","2","2"
"F2670","LumA","2","2","2","2","2"
"F2671","LumA","2","2","2","2","2"
"F2672","LumA","3","3","4","4","4"
"F2673","LumA","3","4","5","5","5"
"F2674","LumA","2","2","2","2","2"
"F2675","LumA","2","2","3","3","7"
"F2676","LumA","3","3","4","4","4"
"F2677","Basal","1","1","1","1","1"
"F2678","LumA","2","2","3","3","7"
"F2679","Her2","3","3","4","4","4"
"F2680","LumB","2","2","2","2","2"
"F2681","LumA","3","3","4","6","6"
"F2682","LumA","2","2","3","3","7"
"F2683","LumA","3","4","5","5","5"
"F2684","Her2","3","3","4","6","6"
"F2685","LumA","2","2","2","2","2"
"F2686","LumA","3","3","4","4","4"
"F2687","LumA","2","2","2","2","2"
"F2688","Her2","2","2","2","2","2"
"F2689","LumB","2","2","3","3","3"
"F2690","LumA","2","2","2","2","2"
"F2691","LumB","2","2","2","2","2"
"F2692","LumA","2","2","3","3","7"
"F2693","LumA","2","2","2","2","2"
"F2694","Her2","2","2","2","2","2"
"F2695","Basal","1","1","1","1","1"
"F2696","Her2","3","3","4","6","6"
"F2697","Her2","3","3","4","4","4"
"F2698","LumA","2","2","2","2","2"
"F2699","Basal","1","1","1","1","1"
"F2700","LumB","2","2","2","2","2"
"F2701","LumA","3","4","5","5","5"
"F2702","LumB","2","2","2","2","2"
"F2703","LumB","2","2","3","3","7"
"F2704","LumA","2","2","3","3","7"
"F2705","Basal","1","1","1","1","1"
"F2706","LumA","2","2","2","2","2"
"F2707","Basal","1","1","1","1","1"
"F2708","Normal","3","3","4","6","6"
"F2709","LumB","2","2","3","3","3"
"F2710","Basal","1","1","1","1","1"
"F2711","LumA","2","2","3","3","7"
"F2712","Basal","1","1","1","1","1"
"F2713","LumA","3","3","4","4","4"
"F2714","LumA","2","2","2","2","2"
"F2715","Her2","2","2","2","2","2"
"F2716","LumB","2","2","2","2","2"
"F2717","LumB","2","2","2","2","2"
"F2718","Basal","1","1","1","1","1"
"F2719","LumA","2","2","2","2","2"
"F2720","LumA","3","4","5","5","5"
"F2721","LumA","2","2","2","2","2"
"F2722","LumB","2","2","3","3","3"
"F2723","LumA","2","2","3","3","7"
"F2724","LumB","2","2","3","3","3"
"F2725","LumB","3","3","4","4","4"
"F2726","LumA","2","2","2","2","2"
"F2727","LumA","3","4","5","5","5"
"F2728","Normal","2","2","2","2","2"
"F2729","Her2","2","2","2","2","2"
"F2730","LumB","2","2","3","3","3"
"F2731","LumB","2","2","3","3","7"
"F2732","Normal","3","4","5","5","5"
"F2733","Her2","3","3","4","4","4"
"F2734","LumA","2","2","3","3","7"
"F2735","LumB","2","2","2","2","2"
"F2736","LumB","2","2","2","2","2"
"F2737","LumA","3","4","5","5","5"
"F2738","LumA","2","2","3","3","7"
"F2739","LumA","2","2","2","2","2"
"F2740","LumB","2","2","3","3","3"
"F2741","LumA","2","2","2","2","2"
"F2742","LumA","2","2","2","2","2"
"F2743","Normal","2","2","2","2","2"
"F2744","LumB","2","2","3","3","3"
"F2745","Her2","2","2","2","2","2"
"F2746","LumA","2","2","2","2","2"
"F2747","LumA","2","2","2","2","2"
"F2748","Her2","3","3","4","4","4"
"F2749","Normal","3","4","5","5","5"
"F2750","Normal","3","3","4","4","4"
"F2751","LumB","2","2","2","2","2"
"F2752","LumA","3","4","5","5","5"
"F2753","LumA","2","2","2","2","2"
"F2754","LumA","2","2","2","2","2"
"F2755","LumA","2","2","3","3","3"
"F2756","LumA","3","4","5","5","5"
"F2757","LumA","3","4","5","5","5"
"F2758","LumA","3","4","5","5","5"
"F2759","Her2","3","3","4","4","4"
"F2760","Her2","3","3","4","6","6"
"F2761","Normal","3","4","5","5","5"
"F2762","Basal","1","1","1","1","1"
"F2763","Her2","3","3","4","4","4"
"F2764","LumA","3","4","5","5","5"
"F2765","LumA","2","2","2","2","2"
"F2766","LumB","2","2","3","3","3"
"F2767","LumB","3","3","4","4","4"
"F2768","LumB","2","2","2","2","2"
"F2769","LumA","3","4","5","5","5"
"F2770","LumB","2","2","3","3","7"
"F2771","LumA","3","4","5","5","5"
"F2772","Basal","1","1","1","1","1"
"F2773","Normal","3","4","5","5","5"
"F2774","Basal","3","3","4","6","6"
"F2775","LumB","2","2","3","3","3"
"F2776","Her2","2","2","2","2","2"
"F2777","LumB","2","2","3","3","7"
"F2778","LumA","2","2","2","2","2"
"F2779","LumB","3","4","5","5","5"
"F2780","LumA","3","4","5","5","5"
"F2781","Basal","1","1","1","1","1"
"F2782","Basal","1","1","1","1","1"
"F2783","LumA","2","2","2","2","2"
"F2784","Her2","3","3","4","6","6"
"F2785","LumB","2","2","3","3","7"
"F2786","LumA","3","4","5","5","5"
"F2787","Basal","1","1","1","1","1"
"F2788","Her2","3","3","4","6","6"
"F2789","Normal","3","4","5","5","5"
"F2790","LumB","3","3","4","4","4"
"F2791","LumB","2","2","2","2","2"
"F2792","LumB","2","2","2","2","2"
"F2793","LumA","3","4","5","5","5"
"F2794","LumA","2","2","3","3","3"
"F2795","LumA","3","4","5","5","5"
"F2796","LumA","3","3","4","4","4"
"F2797","LumA","3","3","4","4","4"
"F2798","LumB","2","2","2","2","2"
"F2799","LumA","2","2","2","2","2"
"F2800","LumB","2","2","2","2","2"
"F2801","Her2","2","2","2","2","2"
"F2802","LumA","3","3","4","4","4"
"F2803","LumA","2","2","3","3","7"
"F2804","LumA","2","2","2","2","2"
"F2805","LumB","3","3","4","4","4"
"F2806","LumA","2","2","2","2","2"
"F2807","LumA","2","2","3","3","7"
"F2808","Basal","1","1","1","1","1"
"F2809","LumA","3","4","5","5","5"
"F2810","Basal","1","1","1","1","1"
"F2811","LumB","2","2","2","2","2"
"F2812","LumA","3","4","5","5","5"
"F2813","LumA","3","4","5","5","5"
"F2814","Basal","1","1","1","1","1"
"F2815","Basal","1","1","1","1","1"
"F2816","LumB","2","2","2","2","2"
"F2817","LumA","3","4","5","5","5"
"F2818","Basal","1","1","1","1","1"
"F2819","LumB","2","2","2","2","2"
"F2820","LumB","2","2","2","2","2"
"F2821","LumA","3","4","5","5","5"
"F2822","LumA","3","3","4","4","4"
"F2823","LumA","2","2","3","3","3"
"F2824","LumA","3","4","5","5","5"
"F2825","LumB","3","3","4","4","4"
"F2826","LumA","2","2","3","3","7"
"F2827","LumA","2","2","2","2","2"
"F2828","LumB","2","2","3","3","7"
"F2829","LumA","2","2","2","2","2"
"F2830","LumB","2","2","3","3","3"
"F2831","LumA","3","4","5","5","5"
"F2832","LumA","2","2","2","2","2"
"F2833","LumA","2","2","2","2","2"
"F2834","LumA","2","2","3","3","3"
"F2835","LumA","2","2","2","2","2"
"F2836","LumA","2","2","2","2","2"
"F2837","LumA","3","4","5","5","5"
"F2838","LumA","3","4","5","5","5"
"F2839","LumB","3","3","4","4","4"
"F2840","LumA","3","3","4","4","4"
"F2841","LumA","3","4","5","5","5"
"F2842","Her2","2","2","3","3","3"
"F2843","Her2","2","2","2","2","2"
"F2844","LumB","2","2","3","3","3"
"F2845","LumB","2","2","3","3","3"
"F2846","LumB","2","2","3","3","3"
"F2847","LumA","3","3","4","4","4"
"F2848","LumA","2","2","2","2","2"
"F2849","Her2","3","3","4","6","6"
"F2850","LumA","3","4","5","5","5"
"F2851","LumA","3","4","5","5","5"
"F2852","LumA","3","4","5","5","5"
"F2853","LumB","2","2","3","3","7"
"F2854","Normal","3","3","4","4","4"
"F2855","LumB","2","2","3","3","3"
"F2856","Basal","1","1","1","1","1"
"F2857","LumA","3","4","5","5","5"
"F2858","LumB","2","2","3","3","3"
"F2859","Normal","3","4","5","5","5"
"F2860","Her2","3","3","4","6","6"
"F2861","Basal","3","3","4","6","6"
"F2862","LumA","3","4","5","5","5"
"F2863","LumB","2","2","3","3","7"
"F2864","LumA","3","4","5","5","5"
"F2865","LumA","2","2","2","2","2"
"F2866","LumA","2","2","2","2","2"
"F2867","Her2","2","2","2","2","2"
"F2868","LumA","2","2","2","2","2"
"F2869","LumB","2","2","3","3","7"
"F2870","Normal","3","4","5","5","5"
"F2871","Basal","1","1","1","1","1"
"F2872","LumB","2","2","3","3","7"
"F2873","Basal","1","1","1","1","1"
"F2874","LumB","2","2","2","2","2"
"F2875","LumA","3","4","5","5","5"
"F2876","Her2","3","3","4","6","6"
"F2877","Her2","3","3","4","6","6"
"F2878","Her2","3","3","4","6","6"
"F2879","LumA","2","2","2","2","2"
"F2880","LumB","2","2","3","3","3"
"F2881","LumB","2","2","3","3","3"
"F2882","LumB","2","2","3","3","3"
"F2883","LumA","2","2","2","2","2"
"F2884","LumB","2","2","3","3","3"
"F2885","Basal","1","1","1","1","1"
"F2886","Her2","3","3","4","6","6"
"F2887","LumB","2","2","2","2","2"
"F2888","LumB","3","3","4","4","4"
"F2889","LumA","2","2","2","2","2"
"F2890","LumB","2","2","2","2","2"
"F2891","LumA","3","4","5","5","5"
"F2892","LumA","2","2","2","2","2"
"F2893","LumA","2","2","2","2","2"
"F2894","Her2","3","3","4","6","6"
"F2895","Her2","3","3","4","6","6"
"F2896","LumA","2","2","3","3","3"
"F2897","LumA","3","4","5","5","5"
"F2898","LumB","2","2","2","2","2"
"F2899","LumA","2","2","3","3","7"
"F2900","LumA","3","4","5","5","5"
"F2901","LumA","3","3","4","4","4"
"F2902","LumA","2","2","2","2","2"
"F2903","LumA","3","4","5","5","5"
"F2904","LumA","2","2","2","2","2"
"F2905","LumA","3","3","4","4","4"
"F2906","Her2","2","2","2","2","2"
"F2907","LumB","2","2","3","3","7"
"F2908","LumB","2","2","3","3","3"
"F2909","LumA","3","4","5","5","5"
"F2910","Normal","3","4","5","5","5"
"F2911","LumA","3","4","5","5","5"
"F2912","LumB","2","2","2","2","2"
"F2913","LumA","3","3","4","4","4"
"F2914","LumA","2","2","3","3","7"
"F2915","LumA","2","2","3","3","7"
"F2916","LumA","3","4","5","5","5"
"F2917","Normal","3","3","4","4","4"
"F2918","LumB","3","3","4","4","4"
"F2919","LumA","3","4","5","5","5"
"F2920","LumA","2","2","3","3","7"
"F2921","Basal","1","1","1","1","1"
"F2922","Her2","2","2","2","2","2"
"F2923","LumB","2","2","2","2","2"
"F2924","LumB","2","2","2","2","2"
"F2925","LumA","2","2","2","2","2"
"F2926","LumA","3","3","4","4","4"
"F2927","LumA","2","2","2","2","2"
"F2928","Her2","3","3","4","6","6"
"F2929","LumA","2","2","3","3","7"
"F2930","LumB","2","2","3","3","7"
"F2931","LumA","2","2","2","2","2"
"F2932","Basal","1","1","1","1","1"
"F2933","LumB","3","3","4","4","4"
"F2934","LumA","3","4","5","5","5"
"F2935","Her2","3","3","4","6","6"
"F2936","LumA","2","2","2","2","2"
"F2937","Basal","1","1","1","1","1"
"F2938","LumA","2","2","3","3","7"
"F2939","Basal","1","1","1","1","1"
"F2940","LumB","2","2","2","2","2"
"F2941","LumA","2","2","3","3","3"
"F2942","Normal","2","2","2","2","2"
"F2943","LumB","3","4","5","5","5"
"F2944","LumB","2","2","3","3","3"
"F2945","Basal","3","3","4","6","6"
"F2946","Basal","3","3","4","4","4"
"F2947","LumA","2","2","3","3","3"
"F2948","Basal","1","1","1","1","1"
"F2949","LumB","2","2","3","3","7"
"F2950","LumA","2","2","2","2","2"
"F2951","LumA","2","2","2","2","2"
"F2952","Basal","1","1","1","1","1"
"F2953","LumA","2","2","2","2","2"
"F2954","Her2","3","3","4","6","6"
"F2955","LumA","2","2","2","2","2"
"F2956","LumA","3","4","5","5","5"
"F2957","LumA","3","4","5","5","5"
"F2958","Her2","2","2","2","2","2"
"F2959","Basal","1","1","1","1","1"
"F2960","Basal","1","1","1","1","1"
"F2961","Basal","3","3","4","6","6"
"F2962","Her2","2","2","3","3","3"
"F2963","Basal","1","1","1","1","1"
"F2964","Her2","3","3","4","6","6"
"F2965","Basal","1","1","1","1","1"
"F2966","Her2","3","3","4","6","6"
"F2967","LumB","2","2","3","3","3"
"F2968","Normal","3","3","4","6","6"
"F2969","Normal","3","3","4","6","6"
"F2970","Basal","1","1","1","1","1"
"F2971","LumA","3","3","4","4","4"
"F2972","LumA","2","2","3","3","3"
"F2973","LumB","2","2","2","2","2"
"F2974","Her2","3","3","4","6","6"
"F2975","LumA","2","2","2","2","2"
"F2976","LumA","3","4","5","5","5"
"F2977","LumB","3","3","4","4","4"
"F2978","LumA","2","2","2","2","2"
"F2979","LumB","2","2","2","2","2"
"F2980","Her2","3","3","4","6","6"
"F2981","LumB","2","2","3","3","3"
"F2982","Her2","2","2","2","2","2"
"F2983","LumB","2","2","2","2","2"
"F2984","LumA","2","2","2","2","2"
"F2985","LumA","2","2","2","2","2"
"F2986","Her2","3","3","4","6","6"
"F2987","LumA","3","4","5","5","5"
"F2988","LumB","2","2","2","2","2"
"F2989","LumA","2","2","2","2","2"
"F2990","Normal","3","3","4","4","4"
"F2991","LumB","2","2","2","2","2"
"F2992","LumA","2","2","3","3","7"
"F2993","LumA","3","4","5","5","5"
"F2994","LumB","2","2","3","3","3"
"F2995","LumA","2","2","3","3","3"
"F2996","LumB","2","2","3","3","3"
"F2997","LumA","3","4","5","5","5"
"F2998","LumA","3","4","5","5","5"
"F2999","LumA","2","2","2","2","2"
"F3000","LumA","3","4","5","5","5"
"F3001","Her2","2","2","2","2","2"
"F3002","LumA","3","3","4","4","4"
"F3003","LumA","2","2","3","3","3"
"F3004","LumB","3","3","4","4","4"
"F3005","LumA","3","3","4","4","4"
"F3006","LumB","2","2","3","3","3"
"F3007","Basal","3","3","4","6","6"
"F3008","LumA","2","2","2","2","2"
"F3009","LumA","2","2","2","2","2"
"F3010","LumA","3","4","5","5","5"
"F3011","LumB","2","2","3","3","3"
"F3012","Her2","3","3","4","6","6"
"F3013","Normal","3","3","4","6","6"
"F3014","LumA","3","4","5","5","5"
"F3015","LumB","2","2","2","2","2"
"F3016","LumB","3","3","4","4","4"
"F3017","LumB","3","4","5","5","5"
"F3018","LumA","3","4","5","5","5"
"F3019","Normal","3","3","4","6","6"
"F3020","LumA","2","2","3","3","7"
"F3021","LumA","3","3","4","4","4"
"F3022","LumB","2","2","2","2","2"
"F3023","Basal","1","1","1","1","1"
"F3024","LumA","2","2","2","2","2"
"F3025","LumA","3","4","5","5","5"
"F3026","LumB","2","2","3","3","3"
"F3027","LumA","2","2","3","3","7"
"F3028","LumA","3","3","4","4","4"
"F3029","LumB","2","2","2","2","2"
"F3030","Normal","3","3","4","6","6"
"F3031","LumB","3","3","4","4","4"
"F3032","LumB","3","3","4","4","4"
"F3033","LumA","3","3","4","4","4"
"F3034","LumA","3","3","4","4","4"
"F3035","LumB","2","2","3","3","3"
"F3036","Her2","2","2","2","2","2"
"F3037","Normal","3","3","4","4","4"
"F3038","Her2","3","3","4","6","6"
"F3039","LumA","3","4","5","5","5"
"F3040","LumB","2","2","3","3","3"
"F3041","LumA","2","2","2","2","2"
"F3042","Her2","3","3","4","6","6"
"F3043","LumB","2","2","2","2","2"
"F3044","LumA","3","4","5","5","5"
"F3045","LumA","3","3","4","4","4"
"F3046","LumB","3","3","4","4","4"
"F3047","LumA","3","4","5","5","5"
"F3048","Her2","3","3","4","6","6"
"F3049","LumA","3","4","5","5","5"
"F3050","LumB","2","2","2","2","2"
"F3051","Her2","3","3","4","6","6"
"F3052","LumB","3","3","4","4","4"
"F3053","LumB","3","3","4","4","4"
"F3054","LumA","2","2","2","2","2"
"F3055","LumA","3","4","5","5","5"
"F3056","Basal","1","1","1","1","1"
"F3057","Normal","3","4","5","5","5"
"F3058","LumB","3","3","4","4","4"
"F3059","LumA","2","2","2","2","2"
"F3060","LumA","2","2","2","2","2"
"F3061","LumA","2","2","2","2","2"
"F3062","LumA","3","4","5","5","5"
"F3063","LumA","2","2","2","2","2"
"F3064","LumB","2","2","3","3","3"
"F3065","LumA","3","4","5","5","5"
"F3066","Her2","3","3","4","4","4"
"F3067","Basal","1","1","1","1","1"
"F3068","Normal","3","4","5","5","5"
"F3069","LumA","2","2","2","2","2"
"F3070","LumB","2","2","2","2","2"
"F3071","LumB","2","2","2","2","2"
"F3072","LumA","3","4","5","5","5"
"F3073","LumA","2","2","2","2","2"
"F3074","LumB","3","3","4","4","4"
"F3075","LumA","2","2","3","3","7"
"F3076","Her2","3","3","4","6","6"
"F3077","LumB","2","2","3","3","3"
"F3078","LumA","2","2","2","2","2"
"F3079","Basal","1","1","1","1","1"
"F3080","LumA","3","3","4","4","4"
"F3081","LumA","3","4","5","5","5"
"F3082","Normal","2","2","2","2","2"
"F3083","LumA","2","2","3","3","7"
"F3084","LumA","3","4","5","5","5"
"F3085","LumB","2","2","3","3","3"
"F3086","Her2","2","2","2","2","2"
"F3087","Her2","3","3","4","6","6"
"F3088","Her2","3","3","4","6","6"
"F3089","LumB","2","2","2","2","2"
